Text,Labels
"মুসলিমদের কে কি তোরা আবাল মনে করছ?? তোরা যা ইচ্ছা মন গড়া কথা বলবি আর তা ঠিক হয়ে গেল?? আর তোদের ধর্ম যে পতিতালয়ের ধর্ম, সেটা সবাই ভালো করে জানে 😄😆 তাই আর নতুন করে কিছু বললাম না",2
"আমার একটাই ধর্ম, আর তা হলো মানব ধর্ম। হিন্দু মুসলিম ইহুদি খ্রিষ্টান এসব বিভাজন মানুষই তৈরি করেছে। আল্লাহ ভগবান এসবও মানুষের তৈরি করা। ধর্মের কারনেই আজ দুনিয়াতে এত বিভাজন এত অশান্তি।",0
ইসলাম মানুষের হৃদয় জয় করে মুসলিম বানায়। বন্ধুক বা ছুরি দিয়ে নয়। আর যারা ইসলামের নাম দিয়ে মানুষ হত্যা করছে তারা তো লাদেনের মতো পশ্চিমা বিশ্বের দালাল। আর এই ঘটনার পাষণ্ড ভাই মুসলিম কিন্তু ইসলাম মানে না। মূর্খের মতো কোনো ধর্মকে দোষারোপ করবেন না।,0
খালি ইসলামে এগুলো হয় আর কোন ধর্মে কি হয় না সব ধর্মেই তো জঙ্গি সন্ত্রাসী হয় ঐই গুলো কি চোখে দেখোস না নাকি অন্ধ ও তোদের খালি ইসলামে নিয়া যত চুলকানি,0
তাইলে ইসলাম ধর্মে কি কেউ নিজের ধর্ম নিয়ে সন্ত্রাসী করছে,0
তুর এই টা কি ধর্ম মালু হিন্দু,1
আরে ভাই এই মালু হিন্দু রা তু মানুষ না,1
আপনি আসলেই একটা নাস্তিক!,0
আমার মনে হচ্ছে আপনি ইসলাম সম্পর্কে কিছুই জানেন না! আর যদি না জানেন তাহলে ইসলাম ধর্ম নিয়ে অশিক্ষিত আর মূর্খের মতো কথা বলছেন কেন?,0
এই মালু হিন্দু দের সাতে কথা বলে লাভ নেই,1
এই সব জঘন্য ঘটনা হিন্দু ধর্মেই সম্ভব।  দলিত নারীদের উপর হওয়া অন্য সব হামলার মতো হাথরাসে তরুণী ধর্ষণ ও হত্যার ঘটনাতেও একই ছক দেখা গেছে,1
"তাহলে জয়শ্রীরাম বলে, গরুর জন্য মুসলিম হত্যা করে, কারা। আর ইসলামের কোথায় লেখা আছে, দেখা",1
"মোহাম্মদকে চোর বললে ছোট করা হয়, সে ছিল ভয়ানক এক নৃশংশ ডাকাতও।",1
তোমার নবীর সন্ত্রাসি চরিত্র তোমাদের সন্ত্রাসি আচরন ও ভাষা দিয়েই বুঝা যায়,2
তোর মতো মুসলিম কাফের জনম নিবে পৃথিবীতে এটা আল্লাহর বাণী না ।সালা কাফের মুসলমান জাকির,1
সারা দুনিয়ার মানুষ অতৃস্ট এই জাতির জালায় |এরা ধর্মএর নামে জিহাদ করে| আবার এরাই এদের অসিকার করে জিহাদি কুনু বেক্তি ইসলাম এর না| আজ লক্ষ করেন আমারা সাধারণত যে সকল ইসলাম ইক রাষ্ট্রীয় দেশ গোলা সাতে পরিচিত / ইরাক/ইরান ফিলিপাই /ফিলিস্তিন / সৌদি আরব / পাকিস্তান / এমন কুনু ইসলামিক রাষ্ট্র আছে যে শান্তি আছে আমার প্রস্ন হলো কিসের ভিত্তিতে শান্তির ধর্ম বলা হয় | অরা নিজেরাই নিজেরাই বোমা মারছে মসজিদে মাদ্রাসায় স্কুলে অন্য কুনু ধর্ম এ না,2
