,Text,label
4873,ওই মাগির পোলা তর মার কাছে জিগ্গাস করিস তর জন্ম কই জনে দিসে খানকিরবাচ্চা,1.0
4874,ইসলাম বিরোধিরা এখনো সময় আছে ভালো হয়ে যাও,1.0
4875,তোরে ভুতে চোদে নাকি খালি ফটো আপ্লোডান চোদাস শাউয়ারপুত চোদানীমাগী,1.0
4876,মাদালি তুই আর কাজ পাচনা জুমার দিনে পিক আপদেসহুগার পোলাআলিপ্পা জাউরামাইয়ার হেডার মধ্যে মুখটা লাগাইয়া দেখ মজা পাইবি মাদালি,1.0
4877,শালা তরে রে ইন্দুর দিয়া পুটকি মারলে যদি তর লাজ হয় শালা মাইজ্ঞা,2.0
4878,মেথরের জারজ মাগির পোলা বন্ধু আমার খানকির পো,1.0
4879,দেখ কত্ত অবুঝ শুয়াড়টা খানকির পোলা,1.0
4880,তাই ভদ্র ভাষায় বলছি চুতম্রানি খান্কির পুথ আচোদা কন্ডমের রাবারসোনাকাটা বাইনচোদ ভুষ্মি মাকিরপো তোর পিক না চোদালে হয় না,1.0
4881,আজকে আর্জেন্টিনারর খেলাস্লা ভোক্সদোচ তুরে কে বলসে এই কুফা মুখটা নিয়া পিক দিতে,1.0
4882,কিরে রোহিঙ্গার বাচ্ছাগালি খাওয়ার জন্য বুঝি তর মন উতাল-পাতাল করতাছে না,1.0
4883,বানইঞ্চোদ দিলি তো ভাষা টারে ধর্ষন করে সালা রাজাকারের বাইচ্চা আজ যদি রফিক জব্বার বেছে থাকতো তোর পোং মেরে ভাষা উদ্ধার করতো,2.0
4884,খাংকির পোলা তোর থোত্মায় এই কথা মানায় না,1.0
4885,ইফতারি তে কচু খেয়ে আসছে হারামজাডা ভক্সদ,1.0
4886,এইসব আজাইড়া পোস্টদাতাকে বিমানের উপর তুলে পুটকি মারা উচিৎযেনো পড়ে যাওয়ার ভয়ে পুটকি মারা দিতেই থাকে,2.0
4887,অই ছাগল অখন ফেব্রুয়ারি মাস পাগল ছাগল কুত্তা বিলাই মুছি,1.0
4888,দূর হ মেথরের বাচ্ছা  চুদির ভাই,1.0
4889,চুদির ভাই বাংলায় লিখতে পারো নাই বোকাচোদা একটা ওরে আবাল রে,1.0
4890,অনুগ্রহ করে কেউ অশ্লীল ভাষা চোদাবেন নাহ,1.0
4891,মান্দার পো নীল সোদাইছে সোদানির পোয়া,1.0
4892,তুই যে স্টাইল করস তুই যে পোশাক পরশ ফইন্নির পুত হোগার পোলা বাংলাদেশের যত টুকাই আছে ফ্রি দিলেও নিব না থার্ড ক্লাস মোখলেছ,1.0
4893,চোদনার পুত বদনার নাতি সালা জাত ফকিন্নি মাদারটোস্ট তোর লাইগা এই ঈদ এ পাঞ্জাবি পরুম না তোর আবালচোদা পিক দেইখা আমার ঈদ শেষ,1.0
4894,খানকি জাওরা মাগি মাগির সাওয়াল সুয়ারের বাছা বলে গালি দিলে রুজা হাল্কা হইব নই দিতাম,1.0
4895,মাগীর পো কামডা করলো কি,1.0
4896,তুই আসলেই একটা মাদারচুদ তর পয়দায় তর বাপে ময়দা দেয় নাই,1.0
4897,আপনি একটা বাইঞ্চুদ মাগীর পো,1.0
4898,কোন বুদ্ধিজীবী তোরে চুইদা এত বুদ্ধি তোর হোগায় ঢুকাইসে ক দেহি,1.0
4899,আরে নডির পুত এত গালি কেমনে হজম করোসতুই কোন বালের মঠেলরেতুর থাইকা আমাগো হিজরা সোবহান আরো ফাইন,1.0
